id,phrase,type,text,lat,long,url,datetime,unixtime,temperature,apparentTemperature,windSpeed,precipAccumulation,precipIntensity,temperatureHigh,temperatureLow,windSpeedHigh,apparentTemperatureHigh,apparentTemperatureLow,precipIntensityMax
912370444598235136,hot as shit,shit,Its hot as shit today im downtown bakin,41.4959395,-81.705467,https://twitter.com/YouLoveBriii/status/912370444598235136,2017-09-25T13:37:19-04:00,1506361039,81.86,84.47,4.11,0.0,0.0,82.5,69.42,3.78,85.29,69.62,0.0
912372119744471040,hotter than a blind,a blind,It's hotter than a blind lesbian in a fish market right now,42.74672,-84.4816265,https://twitter.com/NickWeilemann/status/912372119744471040,2017-09-25T13:43:59-04:00,1506361439,88.38,88.38,3.5,0.0,0.0,89.04,61.56,3.11,89.04,61.72,0.0
912374246839652352,hotter than the devil's nutsack,the devil's nutsack,It's hotter than the devils nutsack,41.1386355,-77.4364315,https://twitter.com/runt801/status/912374246839652352,2017-09-25T13:52:26-04:00,1506361946,86.58,89.38,2.97,0.0,0.0,88.01,63.7,1.31,90.54,64.34,0.0
912374416025190400,hot as ballz,ballz,It's hot as ballz,41.7600565,-87.9442575,https://twitter.com/ASAP_YOLLOM/status/912374416025190400,2017-09-25T13:53:06-04:00,1506361986,87.21,87.21,6.1,0.0,0.0,88.07,69.36,5.68,88.07,69.62,0.0
912374553585881088,hotter than the devil's nutsack,the devil's nutsack,It's hotter than the devils nutsack,41.1386355,-77.4364315,https://twitter.com/runt801/status/912374553585881088,2017-09-25T13:53:39-04:00,1506362019,86.62,89.41,2.98,0.0,0.0,88.01,63.7,1.31,90.54,64.34,0.0
912380757083148288,hotter than satan's butthole,satan's butthole,it's hotter than satan's butthole outside and i feel like i'm back in the south ð,41.287596,-75.833988,https://twitter.com/kellycloak/status/912380757083148288,2017-09-25T14:18:18-04:00,1506363498,87.86,91.65,3.89,0.0,0.0,88.9,64.47,3.33,92.63,65.12,0.0
912386016484438016,hot as hell,hell,It's hot as hell outside. I'm really about to pass out,38.898603,-77.0143985,https://twitter.com/jada_emanie/status/912386016484438016,2017-09-25T14:39:12-04:00,1506364752,87.73,90.35,4.07,0.0,0.0,88.07,67.55,2.11,91.08,68.45,0.0
912386843831881728,hot as bawls,bawls,@WaxMotif sorry for my weirdness and no shirt its hot as bawls ... but i love those wipps sounds ððð https://t.co/jZsYuTygIG,45.76486,-73.8214025,https://twitter.com/OkamiHouse/status/912386843831881728,2017-09-25T14:42:29-04:00,1506364949,87.79,90.94,5.71,0.0,0.0001,87.95,67.07,3.34,91.02,67.87,0.0008
912400191839449089,hot as fuck,fuck,It's hot as fuck outside today,39.284713,-76.620482,https://twitter.com/lovelybre_21/status/912400191839449089,2017-09-25T15:35:31-04:00,1506368131,87.59,89.9,2.47,0.0,0.0,87.62,70.21,2.12,90.0,70.98,0.0
912400420168970240,hot as fuck,fuck,I wanna skate but its hot as fuck son,38.6035215,-76.920117,https://twitter.com/tre3turnt/status/912400420168970240,2017-09-25T15:36:26-04:00,1506368186,86.04,87.95,4.77,0.0,0.0,86.09,67.54,3.03,88.01,68.45,0.0
912402089715863556,hot as hell,hell,This weather is clearly the work of the devil it's hot as hell,39.396352,-76.6151805,https://twitter.com/inalot_tolani/status/912402089715863556,2017-09-25T15:43:04-04:00,1506368584,86.43,88.77,2.72,0.0,0.0,86.61,68.25,2.3,89.11,69.09,0.0
912413296623415296,hot as balls,balls,@RaffiBagdasar It's fall and it's hot as balls Raffi,34.0207895,-118.4119065,https://twitter.com/Rudy_Abdalian/status/912413296623415296,2017-09-25T16:27:36-04:00,1506371256,82.21,82.21,7.54,0.0,0.0,82.38,62.13,2.52,82.38,62.13,0.0
912413678099611648,hotter than heck,heck,"When it's hotter than heck but also Meatless Monday, you make veganâ¦ https://t.co/KoSkQWT5Ea",44.8958425,-76.0033655,https://twitter.com/tavimom3/status/912413678099611648,2017-09-25T16:29:07-04:00,1506371347,87.86,90.47,3.03,0.0,0.0,88.18,63.01,1.9,90.74,63.6,0.0005
912417695898980364,hotter than it's beenÃ¢ÂÂ¦,it's beenÃ¢ÂÂ¦,Ootd It's oppressively hot outside... So much for Autumn weather. It's hotter than it's beenâ¦ https://t.co/Ggw7csNcfa,41.3924055,-75.7079885,https://twitter.com/PunkGothEmoChic/status/912417695898980364,2017-09-25T16:45:05-04:00,1506372305,88.69,91.31,4.22,0.0,0.0,89.1,64.47,3.4,92.77,65.09,0.0
912420519575560192,hot as balls,balls,"Oh, #macclenny ... How I love thee! It's hot as balls out tho #country #countrylifeâ¦ https://t.co/tC66RpnKz3",30.279342,-82.1244815,https://twitter.com/Eharrioso/status/912420519575560192,2017-09-25T16:56:18-04:00,1506372978,86.25,89.97,7.32,0.0,0.0002,87.22,70.05,6.27,91.13,71.28,0.0008
912458587569573889,cold as hell,hell,It's cold as hell in kiara house and I have on some small shorts ð­ð­,38.498196,-98.319925,https://twitter.com/E_mariie/status/912458587569573889,2017-09-25T19:27:34-04:00,1506382054,61.82,62.19,4.95,0.0,0.036,68.9,53.78,0.98,69.53,53.78,0.1026
912469982759419904,cold as balls,balls,Its cold as balls out here it always my favorite spot to sit on the ferry ðð¢ #IslandBound #PacificOcean https://t.co/XJH3AqSAYX,47.273022,-120.882482,https://twitter.com/thecupcakegirl8/status/912469982759419904,2017-09-25T20:12:51-04:00,1506384771,63.49,63.49,3.05,0.0,0.0002,63.7,49.44,2.57,63.7,49.44,0.0021
912475730080133120,hot as balls,balls,Its hot as balls out ð¥ð,40.655138,-73.9487755,https://twitter.com/PanaMALA_L2/status/912475730080133120,2017-09-25T20:35:41-04:00,1506386141,72.4,72.86,6.74,0.0,0.0,82.77,68.33,2.97,84.5,69.16,0.0
912485715497357312,hot as hell,hell,Yea it's hot as hell here G! No lie. Today was like 92 https://t.co/qjIB3oJrak,41.927807,-88.7537095,https://twitter.com/_TheoHuxtable/status/912485715497357312,2017-09-25T21:15:22-04:00,1506388522,75.43,75.43,5.6,0.0,0.0,90.34,64.52,5.37,90.34,64.69,0.0
912489567521067011,hot as hell,hell,@f4bienn3 In my defense it's hot as hell,41.4959395,-81.705467,https://twitter.com/NICK__RAD/status/912489567521067011,2017-09-25T21:30:40-04:00,1506389440,73.65,74.34,4.15,0.0,0.0,82.5,69.42,3.78,85.29,69.62,0.0
912514710875942912,colder than trumps,trumps,It's colder than trumps heart y'all,34.1682535,-111.931711,https://twitter.com/4HRider1/status/912514710875942912,2017-09-25T23:10:35-04:00,1506395435,68.96,68.96,2.22,0.0,0.0,81.35,52.95,0.11,81.35,52.95,0.0
912515701147095041,hot as balls,balls,"It is hot as balls in res, someone help me",43.327593,-79.267953,https://twitter.com/alexa_m04/status/912515701147095041,2017-09-25T23:14:31-04:00,1506395671,73.42,74.38,1.51,0.0,0.0,82.21,68.75,2.21,85.3,69.58,0.0
912531814706708480,hot as balls,balls,"Back home in Troy, NY. ð§ Good god it's hot as balls here!! ð®ð®ð®ð® Can I go back to the desert where it's cooler please??",42.72794,-73.6870995,https://twitter.com/bwayfan88/status/912531814706708480,2017-09-26T00:18:33-04:00,1506399513,68.62,69.42,3.15,0.0,0.0,88.42,63.02,3.17,91.07,63.61,0.0
912576397381533696,colder than a mf,a mf,straight shrinkage when i step outside its colder than a mf ðð,32.1296975,-111.1270295,https://twitter.com/SyndiclanMario/status/912576397381533696,2017-09-26T03:15:42-04:00,1506410142,60.25,60.25,4.42,0.0,0.0,85.78,57.46,3.6,85.78,57.46,0.0
912663232019664897,hot as hell,hell,It's hot as hell down here and quite frankly I am the fuck over it.,32.5369,-92.6338345,https://twitter.com/LoveLeigh_Al/status/912663232019664897,2017-09-26T09:00:45-04:00,1506430845,68.28,69.28,0.01,0.0,0.0,87.6,68.01,2.72,90.34,69.05,0.0
912673889129521153,hotter than it's been,it's been,I love how the stickers on @instagram are all fall related but it's hotter than it's been all summer. https://t.co/P3Wik6cVt7,43.629311,-79.2725695,https://twitter.com/liznlbee/status/912673889129521153,2017-09-26T09:43:06-04:00,1506433386,75.95,76.93,1.84,0.0,0.0,84.14,70.06,1.71,87.36,70.61,0.0
912686690757726208,hot as balls,balls,It's hot as balls outside and I don't want any parts of this shit,40.876077,-74.2227425,https://twitter.com/AsthmaPumpPuffa/status/912686690757726208,2017-09-26T10:33:58-04:00,1506436438,74.45,75.25,3.82,0.0,0.0,81.34,67.81,2.94,83.66,68.82,0.0
912692027095224320,cold as shit,shit,Its cold as shit in Alva and I already know I'm going to have a cold tomorrow,36.7976485,-98.660889,https://twitter.com/gabyoungbuffalo/status/912692027095224320,2017-09-26T10:55:10-04:00,1506437710,57.65,57.65,13.58,0.0,0.0053,62.33,57.14,10.94,62.33,57.18,0.0361
912695811523391490,hotter than mf,mf,It's hotter than mf under boob out there,39.9946835,-82.985772,https://twitter.com/SeanPrimetime21/status/912695811523391490,2017-09-26T11:10:13-04:00,1506438613,81.32,82.9,2.6,0.0,0.0,89.16,62.38,1.51,89.16,62.74,0.0
912699986248454144,hot as hell,hell,It's hot as hell lol,39.9946835,-82.985772,https://twitter.com/glennSinatra/status/912699986248454144,2017-09-26T11:26:48-04:00,1506439608,82.25,83.77,3.11,0.0,0.0,89.16,62.38,1.51,89.16,62.74,0.0
912707030267387904,hot as hell,hell,@RpmacPaul @tatay45 Ya but it's hot as hellðð,43.218046,-81.346429,https://twitter.com/FarmerRob17/status/912707030267387904,2017-09-26T11:54:47-04:00,1506441287,83.45,85.2,5.12,0.0,0.0,87.37,65.85,3.46,87.62,66.39,0.0
912709055134752768,hotter than a pair,a pair,It's hotter than a pair of balls in some skinny jeans,42.6555285,-83.5042015,https://twitter.com/CuRlY__fRiEz/status/912709055134752768,2017-09-26T12:02:50-04:00,1506441770,84.85,86.45,5.12,0.0,0.0,89.49,69.48,3.43,89.49,70.03,0.0
912714065230876672,hot as shit,shit,Boy it's hot as shit out here,37.822244,-85.7682405,https://twitter.com/__young_prodigy/status/912714065230876672,2017-09-26T12:22:45-04:00,1506442965,83.49,85.38,3.33,0.0,0.0,87.33,62.03,1.32,87.65,62.51,0.0
912718324294930432,hot as balls,balls,"I asked him what he was doing and he said ""it's hot as balls"" ð",38.498196,-98.319925,https://twitter.com/ashlynn_kate96/status/912718324294930432,2017-09-26T12:39:40-04:00,1506443980,56.82,56.82,11.21,0.0,0.0009,60.26,55.64,9.52,60.26,55.64,0.0049
912729389284184064,hot as fuck,fuck,"it's hot as FUCK, I'm already pissed tf off and I haven't even got to work yet.",41.1856745,-73.1991185,https://twitter.com/ogshannelortiz/status/912729389284184064,2017-09-26T13:23:38-04:00,1506446618,76.02,76.74,4.86,0.0,0.0003,77.44,66.5,2.7,78.26,67.42,0.0041
912738062148554753,hot as ahit,ahit,on my way to work its hot as ahit out here ð© !!!!,38.898603,-77.0143985,https://twitter.com/unv_lex/status/912738062148554753,2017-09-26T13:58:06-04:00,1506448686,80.82,83.69,5.41,0.0,0.0,83.33,71.73,5.07,87.04,72.75,0.0
912746849777410049,hotter than the devil's hell,the devil's hell,It's hotter than the devils hell outside today...,38.9300135,-84.661441,https://twitter.com/JasonOwensMusic/status/912746849777410049,2017-09-26T14:33:01-04:00,1506450781,86.83,87.26,3.06,0.0,0.0,88.43,62.3,1.8,88.43,62.74,0.0
912748300717215744,hotter than a dickless,a dickless,Garrett just said it's hotter than a dickless ball...,42.018131,-86.502737,https://twitter.com/Ty_Kuhlman01/status/912748300717215744,2017-09-26T14:38:47-04:00,1506451127,85.79,85.79,8.76,0.0,0.0,86.53,66.29,4.41,86.53,66.29,0.0
912751853624004608,hot as fugg,fugg,"Mane, it is hot as fugg out here today ð¥ð¥ð¥ð¥ð¥ @ Dallas, Georgia https://t.co/Zc0vMJ52Kr",33.912249,-84.841098,https://twitter.com/Suavehouse/status/912751853624004608,2017-09-26T14:52:54-04:00,1506451974,86.0,87.95,5.92,0.0,0.0,87.62,66.31,3.6,89.53,67.02,0.0
912756888420388865,hot as shit,shit,its hot as shit outside ð© ...,38.898603,-77.0143985,https://twitter.com/unv_lex/status/912756888420388865,2017-09-26T15:12:55-04:00,1506453175,82.77,86.19,7.3,0.0,0.0,83.33,71.73,5.07,87.04,72.75,0.0
912764152178933760,hot as blazes,blazes,I know its hot as blazes out there but... Back at it #ATEAM #workout @headrushtc trying to get aâ¦ https://t.co/mglcfwDW5P,43.629311,-79.2725695,https://twitter.com/strizzzy/status/912764152178933760,2017-09-26T15:41:46-04:00,1506454906,83.67,86.81,4.74,0.0,0.0,84.14,70.06,1.71,87.36,70.61,0.0
912765156039512065,hot as fuck,fuck,ITS HOT AS FUCK,28.3776055,-81.3887835,https://twitter.com/FarisfromDisney/status/912765156039512065,2017-09-26T15:45:46-04:00,1506455146,90.19,95.39,5.05,0.0,0.0,90.25,75.45,2.17,95.57,77.21,0.0
912767336410644480,hotter than a fat,a fat,I'm at a rail depot getting an empty reefer and it's hotter than a fat dude going up 5 flights of stairs,39.7393005,-89.2665075,https://twitter.com/Flyer_thanu2/status/912767336410644480,2017-09-26T15:54:26-04:00,1506455666,90.61,90.61,7.48,0.0,0.0001,90.65,63.35,4.25,90.65,63.39,0.001
912769458095185920,hot as balls,balls,PSA: it's hot as balls out so if you see someone wearing something that wouldn't be your personal choice just remember IT'S HOT AS BALLS,43.8371045,-79.5657915,https://twitter.com/Ava_Sharify/status/912769458095185920,2017-09-26T16:02:51-04:00,1506456171,85.52,87.88,4.26,0.0,0.0001,85.93,67.8,1.6,88.44,68.24,0.0016
912772659028611073,hotter than most,most,It's 90Â° outside ð¤¢ it's the end of September &amp; its hotter than most of June was for us,41.8335845,-87.732013,https://twitter.com/itsLaurenagain/status/912772659028611073,2017-09-26T16:15:35-04:00,1506456935,89.87,89.87,12.31,0.0,0.0,89.94,63.59,6.34,89.94,63.59,0.0
912773814437777408,colder than a bitch,a bitch,It's colder than a bitch at the @WellsFargo ATM on 49th &amp; Mad I damn near died at that machine during my transaction.,40.780709,-73.9685415,https://twitter.com/lovealishamay/status/912773814437777408,2017-09-26T16:20:10-04:00,1506457210,80.11,81.89,4.57,0.0,0.0,80.16,69.47,3.02,81.93,70.49,0.0
912774764929978369,hotter than heck,heck,As my grandpa would say: It's hotter than heck today. Crop top âï¸ chub rub shorts âï¸sandals âï¸ #fatshion #psootdâ¦ https://t.co/2ahl4gZVnz,40.431389,-79.9806895,https://twitter.com/Jamie_JeTaime/status/912774764929978369,2017-09-26T16:23:57-04:00,1506457437,86.05,86.69,3.51,0.0,0.0,86.41,62.65,2.46,87.31,63.08,0.0
912775903356313601,hot as balls,balls,I forgot I lived in Africa Jesus its hot as balls,41.1602505,-81.3504345,https://twitter.com/Atrock23/status/912775903356313601,2017-09-26T16:28:28-04:00,1506457708,87.32,87.32,2.68,0.0,0.0,87.71,63.66,1.6,87.71,63.77,0.0
912777205918269440,hot as balls,balls,It's hot as balls out. So instead of turning on the oven and causing jrossalbro to have aâ¦ https://t.co/sXVsItVkC8,44.4925995,-73.2257725,https://twitter.com/mtnmantras/status/912777205918269440,2017-09-26T16:33:39-04:00,1506458019,86.23,90.09,0.95,0.0,0.0001,87.17,64.47,1.69,90.56,65.04,0.0003
912777816407756801,hot as balls,balls,"Day 2 and it is hot as balls out! #sjfsr6fattie @ Pleasanton,â¦ https://t.co/5TTJbDGX6g",37.6629475,-121.877735,https://twitter.com/suecano/status/912777816407756801,2017-09-26T16:36:04-04:00,1506458164,84.55,84.55,5.44,0.0,0.0,88.0,60.02,2.16,88.0,60.02,0.0
912778276568956928,hotter than lava,lava,"it's hotter than lava, feels like a lake",33.5298345,-81.950781,https://twitter.com/Goddess7182/status/912778276568956928,2017-09-26T16:37:54-04:00,1506458274,88.61,90.9,6.49,0.0,0.0,88.93,70.8,4.88,91.27,71.75,0.0
912784294040530949,hotter than satan's toenails,satan's toenails,"Friend: ""You chilled your wine?"" Me: ""IT'S HOTTER THAN SATAN'S TOENAILS OUT THERE YES I CHILLED THE WINE""",39.7795625,-86.1429225,https://twitter.com/Indy_Austin/status/912784294040530949,2017-09-26T17:01:49-04:00,1506459709,89.46,89.46,3.78,0.0,0.0,89.48,67.62,3.86,89.48,67.97,0.0
912790204720742400,hot as shit,shit,I dead feel like jumping in my pool it's hot as shit,42.1130625,-72.5455845,https://twitter.com/MiguelAccount/status/912790204720742400,2017-09-26T17:25:18-04:00,1506461118,84.28,86.7,4.85,0.0,0.0,86.71,62.81,2.95,89.16,63.44,0.0
912792875649421313,hot as balls,balls,It's hot as balls dawg,40.859832,-74.1581305,https://twitter.com/NamelessSage/status/912792875649421313,2017-09-26T17:35:55-04:00,1506461755,79.42,79.91,5.64,0.0,0.0,80.5,68.84,2.9,82.4,69.9,0.0
912797954779619328,hotter than in,in,"It is hotter than in between DJ Khaleds thighs, at the twins place, I canât...I canât",41.8335845,-87.732013,https://twitter.com/V_3NUS/status/912797954779619328,2017-09-26T17:56:06-04:00,1506462966,89.18,89.18,10.55,0.0,0.0,89.94,63.59,6.34,89.94,63.59,0.0
912798915015139329,hotter than hot,hot,@derrick_hance @celebsinleather @priyankachopra I totally agree ...it's hotter than hot! Of course Priyanka knows hâ¦ https://t.co/Yq223b7K09,41.4755585,-81.5065025,https://twitter.com/doradams/status/912798915015139329,2017-09-26T17:59:54-04:00,1506463194,,,,,,,,,,,
912809946957230080,hot as south,south,Nigga its hot as South Bay out here wtf,37.918552,-122.302208,https://twitter.com/DrellyFish/status/912809946957230080,2017-09-26T18:43:45-04:00,1506465825,82.53,82.53,3.14,0.0,0.0,82.81,63.49,1.02,82.81,63.49,0.0
912815792298840064,hot as hell,hell,"When you try to be supportive, but the event starts 50 minutes late and it's hot as hell in the auditorium.",40.9445675,-73.860857,https://twitter.com/elindsay08/status/912815792298840064,2017-09-26T19:06:58-04:00,1506467218,74.69,75.35,3.98,0.0,0.0,79.15,69.23,3.08,79.82,70.26,0.0
912817198225379329,hot as dick,dick,It's hot as dick outsid ebut here I am https://t.co/F2rOmg2vIW,41.674542,-86.1531435,https://twitter.com/ginarayle_/status/912817198225379329,2017-09-26T19:12:34-04:00,1506467554,82.94,83.74,4.55,0.0,0.0,88.33,65.62,4.11,88.43,65.81,0.0
912822896271147008,hot as shit,shit,I hate that it's cold at the shop! Like it's hot as shit but im wearing a Long sleeve &amp; a sweater!!!!!,34.0207895,-118.4119065,https://twitter.com/mirandamandii/status/912822896271147008,2017-09-26T19:35:12-04:00,1506468912,76.14,76.14,6.5,0.0,0.0,78.65,60.77,1.52,78.65,60.77,0.0
912847207107371010,hot as fuck,fuck,@Kane_Justin94 @realDonaldTrump People are already dieing over there. It's hot as fuck and resources running low. He don't care.,27.873898,-82.609844,https://twitter.com/XsMagical/status/912847207107371010,2017-09-26T21:11:48-04:00,1506474708,82.67,88.68,6.01,0.0,0.0072,88.08,77.15,2.07,95.08,78.93,0.1194
912858410630176773,hot as fuck,fuck,"It's going on 10 pm and it's hot as fuck, come on now it's late September and it feels like July",40.780709,-73.9685415,https://twitter.com/BigBankJay/status/912858410630176773,2017-09-26T21:56:19-04:00,1506477379,72.07,72.9,3.71,0.0,0.0,80.16,69.47,3.02,81.93,70.49,0.0
912861327688818688,hotter than hell,hell,#MadeUpStateMottos Arizona...its hotter than hell,40.872295,-111.8704805,https://twitter.com/LarryHandy007/status/912861327688818688,2017-09-26T22:07:55-04:00,1506478075,54.16,54.16,2.19,0.0,0.0,62.88,43.02,1.13,62.88,39.47,0.0
912885871963246592,hot as hell,hell,that's what I am talking about. Great production and great sound! And it's hot as hell! Elegant singer is the way tâ¦ https://t.co/Wu9XlHqskY,23.523078,45.113681,https://twitter.com/rmw044/status/912885871963246592,2017-09-26T23:45:27-04:00,1506483927,75.08,75.08,14.0,0.0,,100.0,82.0,11.85,100.0,82.0,
912926864657829888,hot as dickk,dickk,It's hot as dickk,29.4323775,47.467663,https://twitter.com/_koenigga/status/912926864657829888,2017-09-27T02:28:20-04:00,1506493700,99.1,99.1,3.91,0.0,,111.38,75.52,4.62,111.38,75.52,
912932289486737408,cold as hell,hell,It's cold as hell outside!!,38.2119695,-98.2048545,https://twitter.com/JGill_11/status/912932289486737408,2017-09-27T02:49:53-04:00,1506494993,56.77,56.77,7.07,0.0,0.001,69.57,50.7,7.22,69.57,50.7,0.0054
912966179618136064,hot as fuck,fuck,Ayyyyyeee it's hot as fuck here. ð¤ð¼ð´ https://t.co/Eme3qHFpA5,24.4542545,53.8377865,https://twitter.com/TRayn329/status/912966179618136064,2017-09-27T05:04:33-04:00,1506503073,100.58,104.16,4.51,0.0,,100.58,80.41,2.28,106.79,87.34,
913000998553169920,hotter than a snakes,a snakes,It's hotter than a snakes arse in a waggon rut! https://t.co/ueFg7BJOGz,28.664819,-13.926933,https://twitter.com/SarahSrhmart/status/913000998553169920,2017-09-27T07:22:55-04:00,1506511375,78.45,79.35,8.21,0.0,,81.06,68.76,6.99,83.08,69.11,
913023349370032134,hotter than it was,it was,I'm getting real sick of this ridiculous heat. It feels like it's hotter than it was in July.,32.6782075,-83.1738665,https://twitter.com/alexxe96/status/913023349370032134,2017-09-27T08:51:44-04:00,1506516704,72.83,73.73,3.68,0.0,0.0,90.43,67.42,2.24,92.53,68.3,0.0
913037548427075584,cold as shit,shit,"I'm glad I'm coming home this weekend and it's still hot down there, cause it's cold as shit in alpine",30.3653245,-103.6626495,https://twitter.com/assvpking/status/913037548427075584,2017-09-27T09:48:09-04:00,1506520089,59.71,60.01,8.49,0.0,0.0081,61.17,58.56,9.43,61.4,58.78,0.0507
913043138247368704,hotter than it was,it was,"it's fall but it's hotter than it was all summer, what the fuck, climate change is real and it is sweaty",42.305097,-71.4356815,https://twitter.com/margrichardsonn/status/913043138247368704,2017-09-27T10:10:22-04:00,1506521422,76.51,77.41,6.18,0.0,0.0,84.09,72.33,5.86,87.73,73.38,0.0
913044461571203074,windy as fuck,fuck,Damn it's windy as fuck outside,37.529883,-77.4931705,https://twitter.com/NiiiiKo0/status/913044461571203074,2017-09-27T10:15:37-04:00,1506521737,78.97,81.9,10.05,0.0,0.0,87.52,70.24,8.23,92.22,70.96,0.0
913046994725359622,hot as fuck,fuck,Bitch it's hot as fuck,42.3113055,-83.369718,https://twitter.com/katieannirwin/status/913046994725359622,2017-09-27T10:25:41-04:00,1506522341,71.95,72.54,9.59,0.0,0.0001,78.71,50.72,6.17,78.71,50.72,0.0018
913064386754949121,hot as fuck,fuck,It's hot as fuck outside,34.0110765,-84.612392,https://twitter.com/AR__DaBB7/status/913064386754949121,2017-09-27T11:34:48-04:00,1506526488,81.18,83.63,3.29,0.0,0.0,88.4,66.03,4.71,89.58,66.73,0.0
913071259583475719,hot as fuck,fuck,It's hot as fuck,41.298394,-72.9291585,https://twitter.com/richardbmurray1/status/913071259583475719,2017-09-27T12:02:06-04:00,1506528126,77.1,78.07,9.03,0.0,0.0,80.22,69.47,2.29,83.98,69.47,0.0
913075010650087424,hot as shit,shit,Bro it's hot as shit and I'm about to walk my ass home lol rip,40.150747,-82.6876345,https://twitter.com/Itzzzz_emily/status/913075010650087424,2017-09-27T12:17:01-04:00,1506529021,86.36,87.52,7.27,0.0,0.0,87.91,56.36,4.83,88.85,56.36,0.0009
913080808885358593,hotter than the god,the god,It's hotter than the god damn Sahara desert today,42.746617,-75.770041,https://twitter.com/LexiiFirkins/status/913080808885358593,2017-09-27T12:40:03-04:00,1506530403,84.07,86.44,7.02,0.0,0.0001,86.31,57.55,3.73,87.79,57.55,0.0014
913082493892546561,hotter than a mothafucka,a mothafucka,"""It's hotter than a mothafucka out here"" - me",39.9946835,-82.985772,https://twitter.com/Michael_D__P/status/913082493892546561,2017-09-27T12:46:45-04:00,1506530805,87.51,88.76,8.28,0.0,0.0,88.1,56.1,5.27,89.29,56.1,0.0005
913084369996304384,cold as fuck,fuck,"THE FIRE ALARM WENT OFF WHEN MY CHINESE ARRIVED, ITS COLD AS FUCK",52.4939665,-1.8906405,https://twitter.com/MsElysian/status/913084369996304384,2017-09-27T12:54:12-04:00,1506531252,61.31,61.31,8.65,0.0,0.0046,64.35,56.05,8.82,64.35,56.05,0.06
913084391001350145,hot as fuck,fuck,It's hot as fuck,30.358721,-91.013039,https://twitter.com/brettealford/status/913084391001350145,2017-09-27T12:54:17-04:00,1506531257,87.08,92.04,4.34,0.0,0.0004,89.5,73.75,2.84,93.39,75.32,0.0102
913097363664916480,hot as shit,shit,It's Hot As Shit,35.9909825,-78.8954405,https://twitter.com/_thatGIRLDeyana/status/913097363664916480,2017-09-27T13:45:50-04:00,1506534350,87.94,91.23,7.99,0.0,0.0,89.64,66.17,5.81,92.01,66.71,0.0
913098373925937154,hot as h_,h_,"@WendyPo09894037 Haha! Anyway, it's hot as h_ _ _ out but I'm going into kitchen to make chicken soup for tonight.â¦ https://t.co/2vhlaL1M4y",40.948353,-74.2424095,https://twitter.com/joanmcos/status/913098373925937154,2017-09-27T13:49:51-04:00,1506534591,83.54,88.19,8.74,0.0,0.0,84.87,70.19,4.43,89.88,70.19,0.0
913098777556324352,hot as hell,hell,"It is hot as hell!!! (@ New Haven Green in New Haven, CT) https://t.co/nZ6ZeGB0Kh",41.298394,-72.9291585,https://twitter.com/ThatHomoMarcus/status/913098777556324352,2017-09-27T13:51:27-04:00,1506534687,79.12,81.72,3.1,0.0,0.0,80.22,69.47,2.29,83.98,69.47,0.0
913100153535500289,hot as a bitch,a bitch,It's hot as a bitch,39.477453,-76.2427075,https://twitter.com/ZoneKamian/status/913100153535500289,2017-09-27T13:56:55-04:00,1506535015,84.37,89.85,8.52,0.0,0.0,86.51,71.37,5.96,91.76,72.57,0.0
913101251465797632,hotter than 80,80,"Only in SF, where we get these alerts when it's hotter than 80 degrees outside https://t.co/vK5GSuo90j",37.7706565,-122.4359785,https://twitter.com/ImaBrianna/status/913101251465797632,2017-09-27T14:01:17-04:00,1506535277,71.78,71.78,0.94,0.0,0.0,80.34,60.14,1.85,80.34,60.14,0.0
913102833863598085,hot as hell,hell,It's hot as hell in New York right now ð©,40.780709,-73.9685415,https://twitter.com/woahbaybee11081/status/913102833863598085,2017-09-27T14:07:34-04:00,1506535654,83.11,87.41,9.51,0.0,0.0,84.09,71.93,5.28,89.03,71.93,0.0
913103004806651904,hot as dicks,dicks,IT IS HOT AS DICKS OUT HUR WHATDA HELL GOIN ON @EARTH ??? FUCK,37.822244,-85.7682405,https://twitter.com/slicogotmilk/status/913103004806651904,2017-09-27T14:08:15-04:00,1506535695,86.98,88.79,5.98,0.0,0.0001,87.44,59.96,3.24,89.09,59.96,0.0021
913106501228793856,hotter than california,california,goddamn. come home to buffalo and it's hotter than california. figures right,42.8962295,-78.853563,https://twitter.com/HannahBALLIN/status/913106501228793856,2017-09-27T14:22:09-04:00,1506536529,78.08,78.89,10.72,0.0,0.0024,78.74,57.35,4.83,79.47,57.35,0.0259
913117348957245440,hot as shit,shit,It's hot as shit,27.737151,-97.432425,https://twitter.com/AraceliGarza17/status/913117348957245440,2017-09-27T15:05:15-04:00,1506539115,87.07,96.15,16.18,0.0,0.0002,87.16,77.87,12.23,96.28,79.55,0.0044
913119540128698369,hot as hell,hell,Tried to stay outside &amp; be involved but it's hot as hell ð,30.083158,-95.9901755,https://twitter.com/ChasityNorvella/status/913119540128698369,2017-09-27T15:13:57-04:00,1506539637,89.7,95.7,5.78,0.0,0.0004,90.2,75.37,2.85,95.72,76.97,0.0069
913122342896795649,hotter than morning,morning,It's hotter than morning breath out here almost 90,41.1179365,-77.604684,https://twitter.com/Ceesnation/status/913122342896795649,2017-09-27T15:25:06-04:00,1506540306,87.08,88.02,6.13,0.0,0.0001,87.21,59.7,3.0,88.18,59.7,0.0028
